"","drug_row","drug_col","drug_row_cid","drug_col_cid","synergy_zip","synergy_bliss","synergy_loewe","synergy_hsa","S"
"12","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","CARMUSTINE",400633,2578,-1.132172966,-2.088411748,-7.849954508,-4.614442814,1.0925
"13","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","CHEMBL277800",400633,354624,-4.951130535,-7.400365056,-2.885168692,-2.463458452,-7.875
"15","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","CO-V",400633,40926,-0.023420327,-4.647357412,-6.047029117,-6.258192844,-2.862
"16","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","CYCLOPHOSPHAMIDE",400633,2907,-1.4098354,-2.469450912,-2.964640381,-2.908887259,-4.4435
"17","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","DASATINIB",400633,3062316,-0.656981634,-2.102628487,-2.672864889,-2.621496402,-2.101
"18","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","DOCETAXEL",400633,148124,2.388185583,3.748341026,2.006931494,1.666079376,3.84
"19","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ELOXATIN (TN) (SANOFI SYNTHELAB)",400633,24197464,-6.415753574,0.590726881,-19.41914162,-3.032205733,1.8995
"20","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","EMCYT (PHARMACIA)",400633,54611422,-0.689186499,-2.163259544,-5.357986491,-4.93191783,-2.919
"21","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ERLOTINIB HYDROCHLORIDE",400633,176871,0.625482541,6.899898866,-6.254116908,-0.965694744,8.44
"22","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","FULVESTRANT",400633,104741,0.208016285,-5.577213483,-9.934145582,-8.596605258,-5.678
"23","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","GEMZAR (LILLY)",400633,356653,-3.402462481,-0.81972567,-20.50160148,-3.370823689,4.987
"24","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","IFOSFAMIDE",400633,3690,-0.721243931,1.671841116,-3.342872992,-2.771109164,4.8115
"25","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","IMIQUIMOD",400633,57469,2.548627291,1.842524189,-0.537467397,-1.940087801,2.7635
"26","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","IXABEPILONE",400633,6445540,-0.004480185,-3.164162896,-16.32109173,-4.262361233,-11.0775
"27","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","LAPATINIB",400633,208908,-3.464496775,-0.099694467,-9.808379398,-0.447716369,1.139
"28","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","MECHLORETHAMINE HYDROCHLORIDE",400633,5935,-0.364677774,-0.455157344,-7.893801388,2.388895545,12.0725
"29","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","METHOXSALEN",400633,4114,2.729147291,2.033080987,-2.357146979,-2.658887259,1.093
"30","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","MITOMYCINE",400633,5746,-2.637542916,0.385279278,-46.83673265,-2.930000333,5.245
"31","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","MITOTANE",400633,4211,2.894187785,-2.158174483,-7.655373331,-8.888916912,-5.515
"32","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC 85998",400633,23615975,-0.321210772,-2.716284428,-4.509509747,-4.082051104,-5.61
"33","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC-127716",400633,16886,1.863005117,1.110240695,-3.241867847,2.522228878,-6.5275
"34","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC256439",400633,3685,-2.097870297,-6.840763591,-58.46633671,-6.243344347,-14.661
"35","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC733504",400633,54608520,0.969797968,4.273625299,-5.876553417,2.343664818,2.7215
"36","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PACLITAXEL",400633,36314,-3.825889527,-7.702947904,-20.76722527,-8.035807844,-3.9725
"37","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PIPOBROMAN",400633,4842,-2.579290102,4.521032728,-9.39544873,0.385557186,4.027
"38","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PRALATREXATE",400633,148121,6.09659626,6.158613169,-7.634420392,3.026668297,3.203
"39","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PROCARBAZINE HYDROCHLORIDE",400633,9703,0.679769739,1.906849988,-0.449560141,0.046841244,2.438
"40","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","QUINACRINE HYDROCHLORIDE",400633,5351141,-4.648087352,3.016215236,-21.27403736,-2.571250122,-1.249
"41","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ROMIDEPSIN",400633,5352062,-0.217390222,-1.177962253,-48.82665943,-1.474383036,30.284
"42","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","SN-38",400633,104842,6.356508589,7.374204796,-27.57387857,6.0633351,17.3015
"43","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","SORAFENIB",400633,216239,-0.923562668,-3.75458918,-2.966150899,-4.173551308,-3.7145
"44","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","SUNITINIB",400633,5329102,-3.322606453,-0.370573474,0.228808581,-2.709106333,-2.9675
"45","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","THALIDOMIDE",400633,5426,0.804519699,3.236618306,0.670079879,1.1011127,1.989
"46","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","TOPOTECAN HYDROCHLORIDE",400633,60699,2.585202315,0.829089842,-53.58658283,-3.900000222,1.7935
"47","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","TRIETHYLENEMELAMINE",400633,5799,1.55830653,0.144611042,-32.18366477,0.737795615,20.452
"48","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ZOLEDRONIC ACID",400633,68740,-0.919899176,-2.868998048,-1.787957012,-1.999339878,-2.68
"49","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ZOLINZA",400633,5311,-0.879746097,1.234511638,-6.11662723,-1.460252289,3.575
"50","34793-34-5","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE",248862,400633,2.519547609,-0.841231398,-5.603095248,-6.604443067,0.5435
"51","34793-34-5","ADM HYDROCHLORIDE",248862,32874,-3.834536883,-4.480980986,-9.979822213,-2.061387056,1.3785
"52","34793-34-5","ALLOPURINOL",248862,2094,-1.550767095,-3.087159314,-0.906643171,-2.701109767,-2.193
"53","34793-34-5","AMIFOSTINE",248862,2141,0.941708379,-0.140109085,-4.652930916,-5.411109481,-0.568
"54","34793-34-5","AMINOLEVULINIC ACID HYDROCHLORIDE",248862,123608,-2.530041719,-1.72319851,-2.572497536,-1.033331744,3.1435
"55","34793-34-5","ANASTROZOLE",248862,2187,0.316434467,0.389439723,0.014166425,-0.111329111,15.8285
"56","34793-34-5","ANTIBIOTIC AD 32",248862,41744,-0.083800609,-1.055870256,-5.604207475,2.944321615,-4.928
"57","34793-34-5","ANTIBIOTIC AY 22989",248862,54600319,3.526224224,6.804673949,2.311876471,3.425303267,1.6245
"59","34793-34-5","AZACYTIDINE",248862,1805,1.146603335,2.483908054,-38.82999512,1.454446075,23.856
"60","34793-34-5","BLEOMYCIN",248862,5360373,-3.955396976,0.307102478,-1.842999633,2.436527656,1.235
"61","34793-34-5","BORTEZOMIB",248862,387447,2.625560445,-0.838289912,-72.40754173,-7.974442814,49.732
"62","34793-34-5","BUSULFAN",248862,2478,-2.981066266,-2.277011745,-6.583290681,-4.065554022,2.42
"63","34793-34-5","CARMUSTINE",248862,2578,1.896955974,-3.697417161,-14.9088434,-11.6733317,-3.799
"64","34793-34-5","CHEMBL277800",248862,354624,2.75459652,-1.252876682,-4.100724248,-2.278887259,-1.373
"66","34793-34-5","CO-V",248862,40926,3.179160752,0.643901264,-7.930445362,-6.662221378,-2.292
"67","34793-34-5","CYCLOPHOSPHAMIDE",248862,2907,-1.72772591,-5.836920114,-4.390195937,-4.638916912,-4.9875
"68","34793-34-5","DASATINIB",248862,3062316,-0.074610111,-2.901347415,-5.538859883,-5.148887259,-1.549
"69","34793-34-5","DOCETAXEL",248862,148124,2.03037157,-0.311274086,-4.896960949,-5.374442814,-0.737
"70","34793-34-5","ELOXATIN (TN) (SANOFI SYNTHELAB)",248862,24197464,-2.109527571,-1.052889776,-19.62709558,-3.382206311,0.068
"71","34793-34-5","EMCYT (PHARMACIA)",248862,54611422,-1.611988613,0.399984507,-3.634828868,-0.342376311,-5.5995
"72","34793-34-5","ERLOTINIB HYDROCHLORIDE",248862,176871,-6.012275924,-8.135248438,-6.604755767,-6.344596952,4.2345
"73","34793-34-5","FULVESTRANT",248862,104741,-0.333726567,4.021538227,3.898610304,6.109872,24.4785
"74","34793-34-5","GEMZAR (LILLY)",248862,356653,-2.762894788,-0.894281465,-21.34604537,-3.625554022,-0.9265
"75","34793-34-5","IFOSFAMIDE",248862,3690,-3.123547434,-3.412513817,-4.270140261,-3.901222758,-1.7625
"76","34793-34-5","IMIQUIMOD",248862,57469,1.946774618,-0.364912206,-5.461924888,-6.404829736,-0.4305
"77","34793-34-5","IXABEPILONE",248862,6445540,2.049971833,-2.044143915,-32.9158492,-4.48775994,-7.6225
"78","34793-34-5","LAPATINIB",248862,208908,-2.583781659,-2.619819871,-13.05090041,-3.638030067,3.3795
"79","34793-34-5","MECHLORETHAMINE HYDROCHLORIDE",248862,5935,-2.073439583,-0.394220611,-19.20750951,0.027638767,7.294
"80","34793-34-5","METHOXSALEN",248862,4114,1.521082365,-1.056064358,-3.832702535,-4.134442814,-0.1945
"81","34793-34-5","MITOMYCINE",248862,5746,5.184476211,5.156511927,-43.66451065,0.242221667,17.9185
"82","34793-34-5","MITOTANE",248862,4211,3.335555552,-4.41328681,-23.01907923,-3.594662563,6.83
"83","34793-34-5","NSC 85998",248862,23615975,1.323496727,0.089998537,-4.97778199,-3.977760189,-0.5105
"84","34793-34-5","NSC-127716",248862,16886,5.311522686,3.862499191,-26.46089644,2.766666222,-1.4685
"85","34793-34-5","NSC256439",248862,3685,-1.853354172,-2.642255238,-21.60542226,0.9667102,0.897
"86","34793-34-5","NSC733504",248862,54608520,0.38100698,0.910535854,-9.689886751,-1.27116298,0.234
"87","34793-34-5","PACLITAXEL",248862,36314,-3.687398818,-8.52113935,-25.96583648,-10.55666504,-2.587
"88","34793-34-5","PIPOBROMAN",248862,4842,-3.413640336,3.729010732,-9.398782063,0.382223853,6.1705
"89","34793-34-5","PRALATREXATE",248862,148121,-8.467455919,-7.097478584,0.60450742,1.262834764,-24.01
"90","34793-34-5","PROCARBAZINE HYDROCHLORIDE",248862,9703,1.448266195,4.324340417,-0.604041266,0.030001,9.373
"91","34793-34-5","QUINACRINE HYDROCHLORIDE",248862,5351141,-5.528621712,1.692513136,-19.49514895,-0.779998467,1.1245
"92","34793-34-5","ROMIDEPSIN",248862,5352062,0.219933638,-1.616982194,-52.08110387,-4.291222758,32.7555
"93","34793-34-5","SN-38",248862,104842,2.712515464,2.608962365,-31.98054531,1.656668364,6.507
"94","34793-34-5","SORAFENIB",248862,216239,-0.00873202,-0.627959421,1.48444937,-1.475403078,-0.213
"95","34793-34-5","SUNITINIB",248862,5329102,-1.32058688,-0.075777498,-2.751224348,-2.541329111,-1.3125
"96","34793-34-5","THALIDOMIDE",248862,5426,3.048259965,7.243616861,-0.159920188,0.271112633,6.283
"97","34793-34-5","TOPOTECAN HYDROCHLORIDE",248862,60699,1.162370083,-3.451610268,-41.84476491,-10.62444281,-1.502
"98","34793-34-5","TRIETHYLENEMELAMINE",248862,5799,1.735848598,1.069015745,-31.86810922,1.581112741,20.165
"99","34793-34-5","VINBLASTINE SULFATE",248862,5388983,-3.280111668,-3.988210622,-2.319614511,-1.864573111,6.2825
"100","34793-34-5","ZOLEDRONIC ACID",248862,68740,-0.205782235,-0.348779009,-0.190599329,-0.660498569,0.414
"101","34793-34-5","ZOLINZA",248862,5311,-0.775358588,-2.06760845,-8.746625417,-3.971109544,-1.645
"102","5-FLUORO-2'-DEOXYURIDINE","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE",3363,400633,-7.164017304,-1.002909137,-26.42220719,-0.727966243,-3.3155
"103","5-FLUORO-2'-DEOXYURIDINE","34793-34-5",3363,248862,-8.065574298,-4.707556394,-81.0299834,-4.056886111,6.241
"104","5-FLUORO-2'-DEOXYURIDINE","ADM HYDROCHLORIDE",3363,32874,-7.779936381,-2.527511844,-3.918445501,1.664408253,4.60775
"105","5-FLUORO-2'-DEOXYURIDINE","ALLOPURINOL",3363,2094,0.877531896,1.675740109,-70.03177927,1.242002889,16.8365
"106","5-FLUORO-2'-DEOXYURIDINE","AMIFOSTINE",3363,2141,0.593072153,3.674759924,-6.408660636,2.130892992,-2.2545
"107","5-FLUORO-2'-DEOXYURIDINE","AMINOLEVULINIC ACID HYDROCHLORIDE",3363,123608,-10.63890657,-2.359352192,-15.57457498,0.796514111,13.0835
"108","5-FLUORO-2'-DEOXYURIDINE","ANASTROZOLE",3363,2187,-3.730114369,0.675598175,-8.824642207,0.033114578,8.397
"109","5-FLUORO-2'-DEOXYURIDINE","ANTIBIOTIC AD 32",3363,41744,-6.353017665,-5.210537466,-3.353410987,-2.894696733,6.4675
"110","5-FLUORO-2'-DEOXYURIDINE","ANTIBIOTIC AY 22989",3363,54600319,-0.999684639,9.226356337,-7.276295419,6.503144868,4.5845
"112","5-FLUORO-2'-DEOXYURIDINE","AZACYTIDINE",3363,1805,-2.255488484,1.754475071,1.575793507,2.814191111,25.2915
"113","5-FLUORO-2'-DEOXYURIDINE","BENDAMUSTINE HYDROCHLORIDE",3363,77082,-3.256632442,0.131867286,-16.74534362,0.419827062,0.888
"114","5-FLUORO-2'-DEOXYURIDINE","BLEOMYCIN",3363,5360373,-11.01238284,-1.547870213,-7.374919864,2.925359477,11.239
"115","5-FLUORO-2'-DEOXYURIDINE","BUSULFAN",3363,2478,-7.856765501,-0.41503669,-24.20091766,1.968736381,14.113
"116","5-FLUORO-2'-DEOXYURIDINE","CARBOPLATIN",3363,38904,-5.077056606,2.278478546,-3.332762351,7.17893909,-10.5315
"117","5-FLUORO-2'-DEOXYURIDINE","CARMUSTINE",3363,2578,-6.260642442,-2.75099233,-6.907582177,-0.963546364,3.5515
"118","5-FLUORO-2'-DEOXYURIDINE","CHEMBL17639",3363,1546,-10.76559623,-1.750584834,-8.146815433,1.358760889,7.22
"119","5-FLUORO-2'-DEOXYURIDINE","CHEMBL277800",3363,354624,-12.54782582,-4.619908017,-5.163066547,-1.140190056,9.337
"121","5-FLUORO-2'-DEOXYURIDINE","CO-V",3363,40926,-7.4709792,-0.954416463,-0.538162428,-0.12465673,-4.688
"122","5-FLUORO-2'-DEOXYURIDINE","CYCLOPHOSPHAMIDE",3363,2907,-6.621772236,0.37942893,-78.17545906,0.157559611,14.6705
"123","5-FLUORO-2'-DEOXYURIDINE","CYTARABINE HYDROCHLORIDE",3363,6252,-14.83911476,-1.791348028,1.156287576,3.042009,0.256
"124","5-FLUORO-2'-DEOXYURIDINE","DASATINIB",3363,3062316,-1.371836682,2.597940674,-11.56784379,1.798700424,0.986
"125","5-FLUORO-2'-DEOXYURIDINE","DOCETAXEL",3363,148124,-4.087076574,2.351825862,-6.531059316,0.622032988,6.712
"126","5-FLUORO-2'-DEOXYURIDINE","ELOXATIN (TN) (SANOFI SYNTHELAB)",3363,24197464,-3.690339673,1.092619444,6.157881083,6.890986889,7.986
"127","5-FLUORO-2'-DEOXYURIDINE","EMCYT (PHARMACIA)",3363,54611422,-7.622483949,-1.338182718,-8.269557852,-1.175767842,-1.2495
"128","5-FLUORO-2'-DEOXYURIDINE","ERLOTINIB HYDROCHLORIDE",3363,176871,-5.811604371,1.619876195,-4.672275388,3.356453689,3.766
"129","5-FLUORO-2'-DEOXYURIDINE","FLUDARABINE BASE",3363,3367,-5.469682477,-0.388354301,-59.69332845,0.21973831,11.862
"130","5-FLUORO-2'-DEOXYURIDINE","FULVESTRANT",3363,104741,-5.586118184,0.990725009,-20.45998287,1.578360666,15.655
"131","5-FLUORO-2'-DEOXYURIDINE","GEMZAR (LILLY)",3363,356653,-10.20350774,-1.605026855,-6.674189354,-2.7824356,-8.858
"132","5-FLUORO-2'-DEOXYURIDINE","HYDROXYUREA",3363,3657,-6.600982559,-0.884040241,-26.36609143,-1.731329858,8.214
"133","5-FLUORO-2'-DEOXYURIDINE","IFOSFAMIDE",3363,3690,-6.060670986,3.64270682,-58.81294974,3.707649091,17.301
"134","5-FLUORO-2'-DEOXYURIDINE","IMATINIB",3363,5291,-9.850530324,-4.20184853,-55.32677486,-3.836884833,8.1475
"135","5-FLUORO-2'-DEOXYURIDINE","IMIQUIMOD",3363,57469,-4.10764185,-1.839246858,-8.544071441,-2.780504489,8.505
"136","5-FLUORO-2'-DEOXYURIDINE","IXABEPILONE",3363,6445540,0.37429379,2.749314362,-2.336894173,5.94110156,-12.581
"137","5-FLUORO-2'-DEOXYURIDINE","LAPATINIB",3363,208908,-6.671403345,0.841186333,-9.138070103,1.425342256,-0.1425
"138","5-FLUORO-2'-DEOXYURIDINE","MECHLORETHAMINE HYDROCHLORIDE",3363,5935,-9.461808162,-3.930261247,-0.071537066,2.605447333,5.4655
"139","5-FLUORO-2'-DEOXYURIDINE","MERCAPTOPURINE",3363,667490,-6.127596035,-1.76953677,-5.780022205,-0.656789496,-9.091
"140","5-FLUORO-2'-DEOXYURIDINE","METHOXSALEN",3363,4114,-7.787267108,1.224831604,-62.35102429,0.996448548,14.2785
"141","5-FLUORO-2'-DEOXYURIDINE","MITOMYCINE",3363,5746,-3.151136008,0.162248549,3.210537188,5.093226711,14.637
"142","5-FLUORO-2'-DEOXYURIDINE","MITOTANE",3363,4211,-5.971559953,-2.36183218,-18.29381058,-1.489151343,3.3385
"143","5-FLUORO-2'-DEOXYURIDINE","NILOTINIB",3363,644241,-9.597127256,1.960362232,-28.71002144,0.494255979,0.2425
"144","5-FLUORO-2'-DEOXYURIDINE","NSC 85998",3363,23615975,-8.178826604,1.433530802,-30.64475503,-0.390189167,-4.7725
"145","5-FLUORO-2'-DEOXYURIDINE","NSC-127716",3363,16886,-3.570699223,-2.260334238,-0.242861855,1.615559889,-10.039
"146","5-FLUORO-2'-DEOXYURIDINE","NSC256439",3363,3685,-2.294660447,-2.77766585,0.783556323,1.984012133,-5.9145
"147","5-FLUORO-2'-DEOXYURIDINE","NSC733504",3363,54608520,-6.761969947,5.933683754,-1.906038697,4.484101603,3.2735
"148","5-FLUORO-2'-DEOXYURIDINE","PACLITAXEL",3363,36314,-5.421218803,4.16538129,3.223650018,5.912008889,12.9625
"149","5-FLUORO-2'-DEOXYURIDINE","PIPOBROMAN",3363,4842,-6.281799274,-0.238656328,-28.42257658,4.175202653,4.203
"150","5-FLUORO-2'-DEOXYURIDINE","PLICAMYCIN",3363,163659,-5.898902064,-0.377521957,-11.47457639,-1.365522144,26.477
"151","5-FLUORO-2'-DEOXYURIDINE","PRALATREXATE",3363,148121,-6.652731094,-6.285994223,0.024520171,1.225416544,-25.036
"152","5-FLUORO-2'-DEOXYURIDINE","PROCARBAZINE HYDROCHLORIDE",3363,9703,-9.224909737,-1.890076165,-27.39686501,-0.630218744,5.5025
"153","5-FLUORO-2'-DEOXYURIDINE","QUINACRINE HYDROCHLORIDE",3363,5351141,-8.713282418,-3.089341189,-12.78219126,-0.535708064,18.9315
"154","5-FLUORO-2'-DEOXYURIDINE","ROMIDEPSIN",3363,5352062,-4.227394412,-2.538356587,-2.017087354,-1.365477991,38.3165
"155","5-FLUORO-2'-DEOXYURIDINE","SN-38",3363,104842,-11.37151542,-3.496450994,-9.201292537,-3.306789496,-9.191
"156","5-FLUORO-2'-DEOXYURIDINE","SORAFENIB",3363,216239,-5.530780675,-3.572417254,-84.72098894,-3.935774667,5.4105
"157","5-FLUORO-2'-DEOXYURIDINE","SUNITINIB",3363,5329102,-7.688960198,2.423021493,-28.91337806,0.266448548,10.721
"158","5-FLUORO-2'-DEOXYURIDINE","TAMOXIFEN CITRATE",3363,2733525,-7.506562516,-0.546577461,-31.87096337,-1.752439667,-1.825
"159","5-FLUORO-2'-DEOXYURIDINE","TEMOZOLOMIDE",3363,5394,-7.815617993,2.232397996,-23.17606115,2.104182755,-2.6895
"160","5-FLUORO-2'-DEOXYURIDINE","THALIDOMIDE",3363,5426,-9.611198323,-1.383557305,-70.20260645,-1.919107008,11.0785
"161","5-FLUORO-2'-DEOXYURIDINE","TOPOTECAN HYDROCHLORIDE",3363,60699,-7.981797506,-4.294229726,-9.439663246,-1.284567274,-14.069
"162","5-FLUORO-2'-DEOXYURIDINE","TRETINOIN",3363,444795,-6.798364934,-0.293627214,-31.79267393,3.96519177,6.0895
"163","5-FLUORO-2'-DEOXYURIDINE","TRIETHYLENEMELAMINE",3363,5799,-5.491195114,-1.254099412,0.576828206,2.852097278,11.761
"164","5-FLUORO-2'-DEOXYURIDINE","VINBLASTINE SULFATE",3363,5388983,-7.7797119,-2.229387332,-2.83246582,-0.925994346,12.183
"165","5-FLUORO-2'-DEOXYURIDINE","VINCRISTINE SULFATE",3363,249332,-7.897809526,-0.951265708,-6.927125666,-0.497743784,9.3175
