"","drug_row","drug_col","drug_row_cid","drug_col_cid","synergy_zip","synergy_bliss","synergy_loewe","synergy_hsa","S"
"22","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","FULVESTRANT",400633,104741,-0.632648473,1.184142483,-3.577108837,-0.813315496,4.564
"23","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","GEMZAR (LILLY)",400633,356653,-0.830583731,4.19055379,-22.99608481,-2.984382778,23.2795
"24","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","IFOSFAMIDE",400633,3690,-0.981580311,-1.598953139,-2.490453034,-2.489998078,-2.503
"25","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","IMIQUIMOD",400633,57469,-1.222632458,-4.76235476,-5.024393839,-4.835743789,-6.462
"26","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","IXABEPILONE",400633,6445540,2.551024535,0.33401945,-18.44306953,0.073462667,-29.6575
"27","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","LAPATINIB",400633,208908,2.333940821,2.706978498,-5.231717409,-4.049845089,-0.1385
"28","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","MECHLORETHAMINE HYDROCHLORIDE",400633,5935,1.933221564,5.212509338,-31.69554282,-3.976648829,9.3
"29","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","METHOXSALEN",400633,4114,1.528224368,1.494599856,-2.518882452,-1.431049703,0.836
"30","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","MITOMYCINE",400633,5746,2.422634912,0.298595697,-37.11258162,-2.907777389,10.0095
"31","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","MITOTANE",400633,4211,17.79429398,21.723592,5.795251382,7.517839186,31.1165
"32","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC 85998",400633,23615975,0.124258721,-2.740605048,-6.583238792,-4.562720791,-0.545
"33","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC-127716",400633,16886,-4.897726637,-1.260156195,-0.154630983,0.372116333,3.7025
"34","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC256439",400633,3685,2.373805743,1.918568589,-41.97820334,-0.39547104,10.2685
"35","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC733504",400633,54608520,3.967001041,6.733293802,-2.508779426,-1.8344429,2.4625
"36","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PACLITAXEL",400633,36314,-12.70288663,-22.35640272,-18.0902033,-17.80885489,-13.9925
"37","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PIPOBROMAN",400633,4842,-3.086562586,4.582704929,-3.531318087,2.231161411,10.174
"38","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PRALATREXATE",400633,148121,-0.498354456,-8.991250225,-23.45180025,-11.8433317,-26.9295
"39","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PROCARBAZINE HYDROCHLORIDE",400633,9703,1.404971247,-0.182065947,-6.47856911,-4.993445,4.081
"40","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","QUINACRINE HYDROCHLORIDE",400633,5351141,-0.323144693,0.921235809,0.843209167,1.032115744,-6.5635
"41","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ROMIDEPSIN",400633,5352062,-2.418551077,-4.972286875,-54.27613245,-3.618799778,9.803
"42","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","SN-38",400633,104842,-6.028848871,-2.437881462,-16.99770228,-4.222188228,-10.0265
"43","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","SORAFENIB",400633,216239,1.301449901,-0.893457255,-4.515554987,-3.973404811,-2.949
"44","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","SUNITINIB",400633,5329102,1.968609774,0.436636365,-3.979545905,-4.068606808,4.661
"45","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","THALIDOMIDE",400633,5426,2.420506368,2.793962828,-3.525268415,-2.5477763,2.4865
"46","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","TOPOTECAN HYDROCHLORIDE",400633,60699,-2.799472687,-1.088940694,-41.51003866,-2.01889844,2.0515
"47","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","TRIETHYLENEMELAMINE",400633,5799,2.951344307,5.959089663,-23.33709223,-1.221093178,13.0125
"48","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ZOLEDRONIC ACID",400633,68740,-0.797877757,-3.799031851,-2.290260689,-4.602749244,-1.004
"49","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ZOLINZA",400633,5311,-0.361851906,1.627055488,-11.80574359,-4.444696733,1.468
"50","34793-34-5","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE",248862,400633,5.761366126,9.746350471,1.163323204,1.505696367,8.83
"51","34793-34-5","ADM HYDROCHLORIDE",248862,32874,-2.902003641,-1.519290843,-24.87786919,-1.65122112,1.559
"52","34793-34-5","ALLOPURINOL",248862,2094,2.877154146,3.328531966,2.019264973,-0.003861593,3.2745
"53","34793-34-5","AMIFOSTINE",248862,2141,0.604099423,1.221906054,0.341431835,-1.319107008,1.147
"54","34793-34-5","AMINOLEVULINIC ACID HYDROCHLORIDE",248862,123608,-0.189163667,-1.455033308,-8.649841484,-5.6808074,-2.995
"55","34793-34-5","ANASTROZOLE",248862,2187,-0.918731179,-0.281362576,3.776006211,1.656448548,19.938
"56","34793-34-5","ANTIBIOTIC AD 32",248862,41744,-4.21419801,-2.866163923,-14.70038774,-1.298854889,-17.978
"57","34793-34-5","ANTIBIOTIC AY 22989",248862,54600319,-5.850071407,-2.910234527,-88.83879258,-1.621017339,0.7645
"59","34793-34-5","AZACYTIDINE",248862,1805,7.81401682,8.241354012,-24.46717148,-5.496665036,8.1715
"60","34793-34-5","BLEOMYCIN",248862,5360373,-3.010929839,-1.185924093,-0.878594058,0.114162411,-2.832
"61","34793-34-5","BORTEZOMIB",248862,387447,1.899000645,2.27392618,-65.20312742,-1.367787222,-26.1275
"62","34793-34-5","BUSULFAN",248862,2478,-2.417220397,-1.570319998,-1.136214769,-0.94599359,2.782
"63","34793-34-5","CARMUSTINE",248862,2578,5.239254397,6.653842101,0.062149981,-1.099798056,7.9585
"64","34793-34-5","CHEMBL277800",248862,354624,7.010985737,7.818733057,2.819041363,-0.277081611,5.0175
"66","34793-34-5","CO-V",248862,40926,3.972483429,4.323703141,-1.184727157,-0.687816983,3.915
"67","34793-34-5","CYCLOPHOSPHAMIDE",248862,2907,1.559121566,2.630717344,1.945678758,-0.429107444,-0.307
"68","34793-34-5","DASATINIB",248862,3062316,-0.315846462,-4.823894485,-30.41377084,-7.843272222,-6.4235
"69","34793-34-5","DOCETAXEL",248862,148124,4.582692948,-5.342653023,-14.62155753,-13.25222059,1.6455
"70","34793-34-5","ELOXATIN (TN) (SANOFI SYNTHELAB)",248862,24197464,-4.712212258,-6.837081683,-36.14138472,-3.745553925,8.697
"71","34793-34-5","EMCYT (PHARMACIA)",248862,54611422,-0.366488122,0.584427251,-2.525946184,-2.125521068,-0.2165
"72","34793-34-5","ERLOTINIB HYDROCHLORIDE",248862,176871,1.788564949,4.815061359,3.041792403,1.948817295,5.896
"73","34793-34-5","FULVESTRANT",248862,104741,-0.161152155,0.913442322,-6.127753088,0.799812222,0.2035
"74","34793-34-5","GEMZAR (LILLY)",248862,356653,-0.830583731,4.19055379,-22.99608481,-2.984382778,23.2795
"75","34793-34-5","IFOSFAMIDE",248862,3690,-1.81469597,-0.063365427,-3.59871133,1.085100557,1.376
"76","34793-34-5","IMIQUIMOD",248862,57469,3.328489352,4.130940344,-3.421522884,-2.871093274,3.29
"77","34793-34-5","IXABEPILONE",248862,6445540,2.790406639,2.029378793,-26.43893764,2.066796,-21.4415
"78","34793-34-5","LAPATINIB",248862,208908,-1.509972572,-9.542037772,-11.36171741,-9.91889844,-9.691
"79","34793-34-5","MECHLORETHAMINE HYDROCHLORIDE",248862,5935,-2.005006277,-0.029377942,-30.04547939,-2.797900544,-2.9905
"80","34793-34-5","METHOXSALEN",248862,4114,1.181915814,2.279635563,-2.609614232,-1.303271965,1.774
"81","34793-34-5","MITOMYCINE",248862,5746,0.902897718,-0.624658733,-28.88178731,-0.342345026,11.5895
"82","34793-34-5","MITOTANE",248862,4211,0.87303693,1.181163538,-14.49966442,-0.117906465,-0.8275
"83","34793-34-5","NSC 85998",248862,23615975,-2.551412632,-0.957492004,-2.428394841,-0.911157022,-4.2825
"84","34793-34-5","NSC-127716",248862,16886,-0.866493521,2.967584726,0.015794204,2.977924556,0.86
"85","34793-34-5","NSC256439",248862,3685,3.913253201,3.743884784,-35.70666691,2.190808653,8.7785
"86","34793-34-5","NSC733504",248862,54608520,2.968946451,-4.421962944,-14.20359561,-13.74666504,-3.5675
"87","34793-34-5","PACLITAXEL",248862,36314,-9.841968981,-23.57391254,-56.06529864,-24.20555436,-11.8025
"88","34793-34-5","PIPOBROMAN",248862,4842,-1.326809474,3.526872673,-5.61463061,0.617828004,1.2065
"89","34793-34-5","PRALATREXATE",248862,148121,-3.027182921,-4.4393912,-4.451518321,-0.203472344,-29.4665
"90","34793-34-5","PROCARBAZINE HYDROCHLORIDE",248862,9703,2.172761264,1.990487133,-4.478569199,-2.993331867,3.6755
"91","34793-34-5","QUINACRINE HYDROCHLORIDE",248862,5351141,2.113068947,5.367166603,-36.58736208,1.162223778,2.567
"92","34793-34-5","ROMIDEPSIN",248862,5352062,1.331454186,-4.814152133,-71.54154067,-8.952220592,29.9265
"93","34793-34-5","SN-38",248862,104842,-2.520429045,-3.635763968,-41.63040049,-14.56777615,0.14
"94","34793-34-5","SORAFENIB",248862,216239,-2.00181163,-2.743281704,-5.283255342,-3.2212994,-3.0615
"95","34793-34-5","SUNITINIB",248862,5329102,5.739041435,3.907120307,-6.26768757,-4.201109481,3.885
"96","34793-34-5","THALIDOMIDE",248862,5426,0.875957736,3.41043045,-0.709712248,0.267779867,4.307
"97","34793-34-5","TOPOTECAN HYDROCHLORIDE",248862,60699,-1.344146615,0.680990952,-43.3241723,-3.4399985,10.1005
"98","34793-34-5","TRIETHYLENEMELAMINE",248862,5799,0.939931715,10.1944295,-19.58735882,2.695702853,11.9605
"99","34793-34-5","VINBLASTINE SULFATE",248862,5388983,-1.821387887,-3.034685022,-1.261363431,-1.333551333,11.086
"100","34793-34-5","ZOLEDRONIC ACID",248862,68740,0.965790666,4.336684815,2.658830441,2.486924926,4.3015
"101","34793-34-5","ZOLINZA",248862,5311,4.53954156,9.868479325,-14.40163761,-6.352221222,6.9885
"102","5-FLUORO-2'-DEOXYURIDINE","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE",3363,400633,6.369477744,9.746350471,1.62797642,1.505696367,8.83
"103","5-FLUORO-2'-DEOXYURIDINE","34793-34-5",3363,248862,-0.056664919,-0.853467492,-0.386430291,-1.700207122,-0.3405
"104","5-FLUORO-2'-DEOXYURIDINE","ADM HYDROCHLORIDE",3363,32874,-7.063283798,-4.672383853,-2.271506023,-0.008820023,-11.5995
"105","5-FLUORO-2'-DEOXYURIDINE","ALLOPURINOL",3363,2094,1.503437009,1.159861498,-17.14653236,0.337649178,5.164
"106","5-FLUORO-2'-DEOXYURIDINE","AMIFOSTINE",3363,2141,1.777589645,2.67441125,-14.68892591,-1.676855132,2.5885
"107","5-FLUORO-2'-DEOXYURIDINE","AMINOLEVULINIC ACID HYDROCHLORIDE",3363,123608,1.046758646,1.082160186,-72.32657035,1.359781881,17.21
"108","5-FLUORO-2'-DEOXYURIDINE","ANASTROZOLE",3363,2187,3.428982166,-2.986799464,-10.38577889,-1.492410608,-1.9175
"109","5-FLUORO-2'-DEOXYURIDINE","ANTIBIOTIC AD 32",3363,41744,-4.689845074,-3.758530149,-10.98199405,-1.956616465,-21.5585
"110","5-FLUORO-2'-DEOXYURIDINE","ANTIBIOTIC AY 22989",3363,54600319,-5.850075143,-2.910234527,-12.02246804,-1.621017339,0.7645
"112","5-FLUORO-2'-DEOXYURIDINE","AZACYTIDINE",3363,1805,-1.459562827,0.73894053,-6.834679183,2.873137254,-1.1395
"113","5-FLUORO-2'-DEOXYURIDINE","BENDAMUSTINE HYDROCHLORIDE",3363,77082,-4.836071595,0.493679257,-8.043523931,-1.652350909,-0.5435
"114","5-FLUORO-2'-DEOXYURIDINE","BLEOMYCIN",3363,5360373,-0.567046204,-3.384256693,-25.40613295,-1.236884785,7.8075
"115","5-FLUORO-2'-DEOXYURIDINE","BORTEZOMIB",3363,387447,-2.936115657,-5.190818501,-2.263210885,0.150050201,-4.915
"116","5-FLUORO-2'-DEOXYURIDINE","BUSULFAN",3363,2478,0.657726243,1.462530415,-14.85814016,0.469828401,1.056
"117","5-FLUORO-2'-DEOXYURIDINE","CARBOPLATIN",3363,38904,-3.239956406,-2.562163631,-22.71914357,-1.126944563,-11.428
"118","5-FLUORO-2'-DEOXYURIDINE","CARMUSTINE",3363,2578,-2.137974037,3.463904035,-12.44198792,3.099871313,3.6705
"119","5-FLUORO-2'-DEOXYURIDINE","CHEMBL17639",3363,1546,-4.557771968,-4.370985313,-10.93530958,-4.239017,0.956
"120","5-FLUORO-2'-DEOXYURIDINE","CHEMBL277800",3363,354624,7.010843902,7.81873477,2.773594549,-0.277081267,5.0155
"122","5-FLUORO-2'-DEOXYURIDINE","CO-V",3363,40926,-5.598713635,-2.978632622,-21.9030852,-1.775773611,-0.6295
"123","5-FLUORO-2'-DEOXYURIDINE","CYCLOPHOSPHAMIDE",3363,2907,1.171103456,1.719221206,-30.58048883,0.664226326,0.129
"124","5-FLUORO-2'-DEOXYURIDINE","CYTARABINE HYDROCHLORIDE",3363,6252,0.777015468,1.938106773,1.50002798,5.0942478,5.542
"125","5-FLUORO-2'-DEOXYURIDINE","DASATINIB",3363,3062316,-3.213545466,2.889103227,0.827792395,2.418700424,7.8115
"126","5-FLUORO-2'-DEOXYURIDINE","DOCETAXEL",3363,148124,8.761449846,7.938581178,-2.67030443,8.639782556,12.776
"127","5-FLUORO-2'-DEOXYURIDINE","ELOXATIN (TN) (SANOFI SYNTHELAB)",3363,24197464,-5.346228791,-3.353192031,-0.106985202,2.842315994,-7.186
"128","5-FLUORO-2'-DEOXYURIDINE","EMCYT (PHARMACIA)",3363,54611422,-3.211211567,-4.601260756,-7.990405672,-0.065461783,-4.3525
"129","5-FLUORO-2'-DEOXYURIDINE","ERLOTINIB HYDROCHLORIDE",3363,176871,2.519103074,4.686162715,-34.63144456,3.389781881,13.111
"130","5-FLUORO-2'-DEOXYURIDINE","FLUDARABINE BASE",3363,3367,2.247369001,1.303171707,-31.10123908,-0.032440341,5.828
"131","5-FLUORO-2'-DEOXYURIDINE","FULVESTRANT",3363,104741,1.123115189,1.463448868,-2.342171457,3.879811667,0.7045
"132","5-FLUORO-2'-DEOXYURIDINE","GEMZAR (LILLY)",3363,356653,-0.830583235,4.190555022,-19.04553227,-2.984383036,23.2565
"133","5-FLUORO-2'-DEOXYURIDINE","HYDROXYUREA",3363,3657,-4.139137058,-4.987143384,-29.27501472,-5.459107008,1.3585
"134","5-FLUORO-2'-DEOXYURIDINE","IFOSFAMIDE",3363,3690,-3.221734869,1.89808812,-40.3146981,-1.900218119,12.9975
"135","5-FLUORO-2'-DEOXYURIDINE","IMATINIB",3363,5291,0.447308383,1.361232123,-21.70541623,2.488760889,8.243
"136","5-FLUORO-2'-DEOXYURIDINE","IMIQUIMOD",3363,57469,-2.181010406,-1.734564154,-4.253300093,-0.762367,-6.386
"137","5-FLUORO-2'-DEOXYURIDINE","IXABEPILONE",3363,6445540,-4.028227424,-2.08044523,-6.315427505,1.605546004,-31.2655
"138","5-FLUORO-2'-DEOXYURIDINE","LAPATINIB",3363,208908,-7.672710971,-3.315839457,-28.19412551,-5.169077354,-4.146
"139","5-FLUORO-2'-DEOXYURIDINE","MECHLORETHAMINE HYDROCHLORIDE",3363,5935,1.217759748,1.897395378,-1.17562331,3.155606056,-1.191
"140","5-FLUORO-2'-DEOXYURIDINE","MERCAPTOPURINE",3363,667490,1.671534095,1.821142237,-6.646048591,6.037624611,8.388
"141","5-FLUORO-2'-DEOXYURIDINE","METHOXSALEN",3363,4114,-8.913520622,-1.889726117,-24.45125975,0.054315757,4.0455
"142","5-FLUORO-2'-DEOXYURIDINE","MITOMYCINE",3363,5746,-2.180323914,-1.5373654,-1.382988109,3.767581699,-8.7385
"143","5-FLUORO-2'-DEOXYURIDINE","MITOTANE",3363,4211,-2.803439134,-0.278015534,-11.64727271,-2.326795056,-2.0585
"144","5-FLUORO-2'-DEOXYURIDINE","NILOTINIB",3363,644241,3.46163201,7.692571708,4.052149452,3.097319262,7.291
"145","5-FLUORO-2'-DEOXYURIDINE","NSC 85998",3363,23615975,-2.326544191,-1.352128841,-20.38212081,-1.8013286,-4.952
"146","5-FLUORO-2'-DEOXYURIDINE","NSC-127716",3363,16886,-4.562740128,2.647888021,-8.40779641,2.848716389,-0.806
"147","5-FLUORO-2'-DEOXYURIDINE","NSC256439",3363,3685,-4.948945809,-5.216495965,-2.436729825,0.493410667,-14.6875
"148","5-FLUORO-2'-DEOXYURIDINE","NSC733504",3363,54608520,-4.194983226,-0.271519346,-9.51301893,1.132049964,15.3395
"149","5-FLUORO-2'-DEOXYURIDINE","PACLITAXEL",3363,36314,-0.923369136,-3.015444916,2.127139624,3.389846556,4.538
"150","5-FLUORO-2'-DEOXYURIDINE","PIPOBROMAN",3363,4842,-0.706363002,2.163580885,-14.96532315,5.23653798,-0.309
"151","5-FLUORO-2'-DEOXYURIDINE","PLICAMYCIN",3363,163659,0.418172441,1.164983165,-11.73919503,-0.461077117,25.883
"152","5-FLUORO-2'-DEOXYURIDINE","PRALATREXATE",3363,148121,-5.387218345,-7.243858929,-1.539014329,-0.113333333,-47.6275
"153","5-FLUORO-2'-DEOXYURIDINE","PROCARBAZINE HYDROCHLORIDE",3363,9703,-5.121483742,-3.115266424,-42.45470248,-2.756884785,5.7395
"154","5-FLUORO-2'-DEOXYURIDINE","QUINACRINE HYDROCHLORIDE",3363,5351141,-3.354551914,-1.622616399,-3.077362368,0.7878278,-10.7885
"155","5-FLUORO-2'-DEOXYURIDINE","ROMIDEPSIN",3363,5352062,0.565812986,-0.221733654,0.726870112,1.522299787,16.39
"156","5-FLUORO-2'-DEOXYURIDINE","SN-38",3363,104842,-2.603108252,-1.597330017,-4.040158436,-0.005767811,-6.666
"157","5-FLUORO-2'-DEOXYURIDINE","SORAFENIB",3363,216239,-4.834624037,-0.445282687,-73.51934859,-0.111373411,6.984
"158","5-FLUORO-2'-DEOXYURIDINE","SUNITINIB",3363,5329102,2.209449356,2.776235055,-24.87938884,-0.313521611,6.713
"159","5-FLUORO-2'-DEOXYURIDINE","TAMOXIFEN CITRATE",3363,2733525,-5.654447898,-3.469008414,-58.83409467,-2.835773674,7.6965
"160","5-FLUORO-2'-DEOXYURIDINE","TEMOZOLOMIDE",3363,5394,1.45425652,-0.284580663,-30.29955583,-2.017995778,-1.308
"161","5-FLUORO-2'-DEOXYURIDINE","THALIDOMIDE",3363,5426,-3.703024776,2.286943442,-16.85185777,1.606478416,-2.2085
"162","5-FLUORO-2'-DEOXYURIDINE","TOPOTECAN HYDROCHLORIDE",3363,60699,-5.599645648,-4.712214782,-4.059970258,-1.451017339,-1.0945
"163","5-FLUORO-2'-DEOXYURIDINE","TRETINOIN",3363,444795,-1.00408392,-1.621080091,-5.193719314,2.785383444,-6.6455
"164","5-FLUORO-2'-DEOXYURIDINE","TRIETHYLENEMELAMINE",3363,5799,-7.313987329,-0.245250659,-7.724304051,0.853383333,-6.32
"165","5-FLUORO-2'-DEOXYURIDINE","VINBLASTINE SULFATE",3363,5388983,-4.634025152,-2.814612468,-13.78822807,-3.521299576,-2.176
"166","5-FLUORO-2'-DEOXYURIDINE","VINCRISTINE SULFATE",3363,249332,2.076833425,2.335311278,-9.378625676,1.406716868,-11.5535
