"","drug_row","drug_col","drug_row_cid","drug_col_cid","synergy_zip","synergy_bliss","synergy_loewe","synergy_hsa","S"
"22","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","GEMZAR (LILLY)",400633,356653,-6.909266096,-2.197013364,-50.49941825,1.716699889,2.133
"23","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","IFOSFAMIDE",400633,3690,-1.965755048,-1.619861348,-2.330875756,-2.296054125,3.6615
"24","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","IMIQUIMOD",400633,57469,0.407947041,-2.663173546,-3.819431231,-4.67669469,-0.371
"25","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","IXABEPILONE",400633,6445540,0.46876525,-0.954745348,-25.56755604,-2.154442814,-15.078
"26","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","LAPATINIB",400633,208908,-9.478345511,-2.846356664,-17.49353296,-1.917900607,-16.02
"27","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","MECHLORETHAMINE HYDROCHLORIDE",400633,5935,-1.124936968,2.266590476,-19.55875416,2.828065889,11.1215
"28","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","METHOXSALEN",400633,4114,-1.237567894,0.538121417,-1.786250426,-0.993831902,2.525
"29","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","MITOMYCINE",400633,5746,-3.741227631,-1.536642773,-9.60124092,-2.450235967,-4.621
"30","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","MITOTANE",400633,4211,2.969848838,-1.168648662,-5.510572213,-5.922250245,-3.228
"31","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC 85998",400633,23615975,0.267720758,1.203159806,0.020865743,0.215613421,1.213
"32","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC-127716",400633,16886,-2.758509151,-1.415709324,-0.241371746,-2.535773667,0.513
"33","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC256439",400633,3685,-2.138453281,-2.184984667,-53.19247507,-2.184115029,4.914
"34","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC733504",400633,54608520,-1.483166166,1.812047966,-52.11405016,-0.887776147,6.09
"35","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PACLITAXEL",400633,36314,-0.171565337,0.203781925,-12.75572063,-6.030252289,1.902
"36","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PIPOBROMAN",400633,4842,-0.523728581,1.55083557,-4.830005176,-2.014442814,6
"37","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PRALATREXATE",400633,148121,3.547272557,0.653432136,-17.47921507,0.516655078,-11.822
"38","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PROCARBAZINE HYDROCHLORIDE",400633,9703,0.687341949,4.231488779,0.267385933,0.719501431,3.51
"39","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","QUINACRINE HYDROCHLORIDE",400633,5351141,0.577237752,2.349248282,-37.14260282,-1.658887259,16.3595
"40","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ROMIDEPSIN",400633,5352062,-5.654314873,-0.614230076,-89.62990317,-1.439998337,14.17
"41","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","SN-38",400633,104842,-2.580763549,-1.626150986,-10.13835352,-2.222985642,7.5755
"42","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","SORAFENIB",400633,216239,6.415114626,4.967112805,-0.383586823,-2.857805801,3.679
"43","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","SUNITINIB",400633,5329102,-1.737421687,-3.852356636,-4.547867964,-3.355583579,-3.55
"44","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","THALIDOMIDE",400633,5426,-0.150268638,-0.352855705,-4.273941084,-2.698276347,-1.7935
"45","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","TOPOTECAN HYDROCHLORIDE",400633,60699,-0.49614626,-2.292116238,-57.19094863,-1.437630481,0.4655
"46","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","TRIETHYLENEMELAMINE",400633,5799,-3.311871894,1.358361901,-9.378083799,-0.026805678,-0.3415
"47","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ZOLEDRONIC ACID",400633,68740,0.763094074,2.12242176,-1.336747794,-0.138843688,1.2105
"48","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ZOLINZA",400633,5311,-4.967446732,-7.611772242,-21.56191036,-9.114297147,-13.5255
"49","34793-34-5","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE",248862,400633,7.451242548,0.225617508,-8.255676728,-4.572720791,-1.318
"50","34793-34-5","ADM HYDROCHLORIDE",248862,32874,-0.725391352,0.262624262,-27.82636685,-0.103015467,8.08675
"51","34793-34-5","ALLOPURINOL",248862,2094,1.971787264,3.164783358,-0.699796567,0.007879214,3.1835
"52","34793-34-5","AMIFOSTINE",248862,2141,5.305177759,8.790077681,0.455999065,0.986668297,5.868
"53","34793-34-5","AMINOLEVULINIC ACID HYDROCHLORIDE",248862,123608,-3.655067603,-16.05695172,-15.91870321,-12.45585373,-15.375
"54","34793-34-5","ANASTROZOLE",248862,2187,0.337658598,5.291577203,0.183974039,1.368736089,13.992
"55","34793-34-5","ANTIBIOTIC AD 32",248862,41744,-3.30154662,-5.633881569,-15.18094757,-2.343328667,-14.349
"56","34793-34-5","ANTIBIOTIC AY 22989",248862,54600319,-0.611345005,-5.40088264,-5.291762416,-7.321139134,-4.739
"58","34793-34-5","AZACYTIDINE",248862,1805,-7.129473592,0.187147004,-32.27811728,-9.238888189,0.519
"59","34793-34-5","BLEOMYCIN",248862,5360373,-4.925675736,-1.619756226,-11.29712582,0.025562211,-2.198
"60","34793-34-5","BORTEZOMIB",248862,387447,-1.274412052,-4.24092612,-65.07117334,-4.288887386,0.1945
"61","34793-34-5","BUSULFAN",248862,2478,1.252238389,2.767857133,-1.2346024,-0.824156633,5.12
"62","34793-34-5","CARMUSTINE",248862,2578,-0.248626405,-5.021648548,-6.420874945,-6.296694967,-1.8015
"63","34793-34-5","CHEMBL277800",248862,354624,0.518251809,0.308935514,-12.71283782,-7.335807844,6.8255
"65","34793-34-5","CO-V",248862,40926,2.985310063,2.140277703,-3.861835601,-3.681456656,3.0305
"66","34793-34-5","CYCLOPHOSPHAMIDE",248862,2907,-1.152547277,1.13871461,0.27607591,1.457559659,-0.266
"67","34793-34-5","DASATINIB",248862,3062316,1.169681119,3.909855552,-5.50813756,-0.812220841,-0.738
"68","34793-34-5","DOCETAXEL",248862,148124,6.887438608,3.206385805,-7.671154438,-10.62555478,3.1035
"69","34793-34-5","ELOXATIN (TN) (SANOFI SYNTHELAB)",248862,24197464,-5.259645047,2.545755608,-12.99679364,-0.405494147,17.4435
"70","34793-34-5","EMCYT (PHARMACIA)",248862,54611422,-9.521678447,-14.63884217,-14.22311091,-13.951017,-17.6395
"71","34793-34-5","ERLOTINIB HYDROCHLORIDE",248862,176871,1.764461538,-0.778460394,-11.62216462,5.894652778,0.5795
"72","34793-34-5","FULVESTRANT",248862,104741,3.381994095,6.051243922,3.194130666,2.819471778,15.765
"73","34793-34-5","GEMZAR (LILLY)",248862,356653,-1.549812837,2.831645052,-89.05879227,-1.175554267,11.8255
"74","34793-34-5","IFOSFAMIDE",248862,3690,-3.925418565,2.065406802,5.285889105,5.334255979,0.021
"75","34793-34-5","IMIQUIMOD",248862,57469,-0.535377914,-2.279764032,-3.892366601,-3.834943013,0.7605
"76","34793-34-5","IXABEPILONE",248862,6445540,3.542443708,1.044942803,-26.23200049,-2.818887259,7.1175
"77","34793-34-5","LAPATINIB",248862,208908,-8.334284302,-2.08604143,-27.14958417,-3.937776274,-2.059
"78","34793-34-5","MECHLORETHAMINE HYDROCHLORIDE",248862,5935,-4.701995565,2.120392736,-13.06906041,2.027654974,11.298
"79","34793-34-5","METHOXSALEN",248862,4114,-1.127420914,1.82561493,1.693448753,1.985673149,2.31
"80","34793-34-5","MITOMYCINE",248862,5746,-5.139506043,-4.844520443,-7.070117138,-3.391017111,-8.949
"81","34793-34-5","MITOTANE",248862,4211,1.669181184,0.712103485,-5.135879204,1.132033757,-2.4025
"82","34793-34-5","NSC 85998",248862,23615975,-3.009180107,1.506178819,-0.479208734,1.487560333,2.945
"83","34793-34-5","NSC-127716",248862,16886,2.838621311,-0.863849626,0.43644138,-1.977994444,0.404
"84","34793-34-5","NSC256439",248862,3685,1.023192,2.092942731,-41.1116985,2.987069307,17.472
"85","34793-34-5","NSC733504",248862,54608520,0.053731095,2.573143569,-54.62516127,-3.398887259,10.309
"86","34793-34-5","PACLITAXEL",248862,36314,6.63334502,0.992776091,-28.35741645,-15.25110952,7.607
"87","34793-34-5","PIPOBROMAN",248862,4842,-1.775965222,2.854660858,0.69354057,2.435303401,9.3
"88","34793-34-5","PRALATREXATE",248862,148121,0.419678708,-2.140940629,-1.114248856,-0.581106778,-28.802
"89","34793-34-5","PROCARBAZINE HYDROCHLORIDE",248862,9703,-1.642187934,-0.003818984,2.059548713,-0.529971838,-1.5265
"90","34793-34-5","QUINACRINE HYDROCHLORIDE",248862,5351141,-3.46788587,1.678247582,-33.28726775,1.515616964,11.3355
"91","34793-34-5","ROMIDEPSIN",248862,5352062,-5.095904089,-1.842308175,-38.27403108,-5.354696733,13.5295
"92","34793-34-5","SN-38",248862,104842,-1.1045014,2.797051445,-16.7560225,-3.44555377,9.885
"93","34793-34-5","SORAFENIB",248862,216239,3.910425494,4.827076036,2.170743197,-0.499139371,5.099
"94","34793-34-5","SUNITINIB",248862,5329102,-2.427085154,-3.356320651,-3.850448707,-2.572075478,-4.4485
"95","34793-34-5","THALIDOMIDE",248862,5426,-0.343523495,2.960354583,3.50753341,2.186835644,2.9005
"96","34793-34-5","TOPOTECAN HYDROCHLORIDE",248862,60699,-4.491138642,-3.152250167,-58.91804357,-3.044297129,-1.522
"97","34793-34-5","TRIETHYLENEMELAMINE",248862,5799,-3.344995174,4.276204569,-9.704750466,-0.405537718,4.8725
"98","34793-34-5","VINBLASTINE SULFATE",248862,5388983,-4.11852462,-0.314279695,-0.221806211,-0.41237473,6.3715
"99","34793-34-5","ZOLEDRONIC ACID",248862,68740,4.836735369,-0.82960373,-1.905444194,-1.3213634,0.0205
"100","34793-34-5","ZOLINZA",248862,5311,-5.183319028,-6.739918067,-24.86242964,-8.587646688,-10.3405
"101","5-FLUORO-2'-DEOXYURIDINE","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE",3363,400633,-0.684068693,0.47824276,-13.45436492,-0.582410687,-7.123
"102","5-FLUORO-2'-DEOXYURIDINE","34793-34-5",3363,248862,-7.606958241,-3.68833502,-21.96861946,-3.719077354,-9.621
"103","5-FLUORO-2'-DEOXYURIDINE","ADM HYDROCHLORIDE",3363,32874,-6.484645785,-3.337027259,-2.18721644,0.026271672,-2.471
"104","5-FLUORO-2'-DEOXYURIDINE","ALLOPURINOL",3363,2094,-7.228453186,-0.218521463,-10.54181614,0.629855106,-0.6045
"105","5-FLUORO-2'-DEOXYURIDINE","AMIFOSTINE",3363,2141,0.433373656,-0.059002238,-2.551758376,-2.24132923,0.721
"106","5-FLUORO-2'-DEOXYURIDINE","AMINOLEVULINIC ACID HYDROCHLORIDE",3363,123608,-3.910331721,-3.344034825,-20.23044731,-0.876794544,4.8585
"107","5-FLUORO-2'-DEOXYURIDINE","ANASTROZOLE",3363,2187,-2.092948127,1.349121392,-10.11846346,-2.303552089,5.542
"108","5-FLUORO-2'-DEOXYURIDINE","ANTIBIOTIC AD 32",3363,41744,-6.621598588,-9.539184319,-9.193067661,-8.422231774,-15.8385
"109","5-FLUORO-2'-DEOXYURIDINE","ANTIBIOTIC AY 22989",3363,54600319,-5.052580256,2.140904829,-5.20696775,0.76839032,13.404
"111","5-FLUORO-2'-DEOXYURIDINE","BENDAMUSTINE HYDROCHLORIDE",3363,77082,-0.334619146,3.206549728,-15.2848564,2.033090956,8.604
"112","5-FLUORO-2'-DEOXYURIDINE","BLEOMYCIN",3363,5360373,-9.869733278,-2.541433737,-1.458100808,1.19869281,-2.372
"113","5-FLUORO-2'-DEOXYURIDINE","BORTEZOMIB",3363,387447,1.278911225,-3.286936709,-26.21000483,-4.402075441,-25.6275
"114","5-FLUORO-2'-DEOXYURIDINE","BUSULFAN",3363,2478,-6.380756522,-4.560605501,-34.21628285,-3.332352778,4.7855
"115","5-FLUORO-2'-DEOXYURIDINE","CARBOPLATIN",3363,38904,-10.64629434,-4.773755943,-15.58397645,-2.465727814,-2.4425
"116","5-FLUORO-2'-DEOXYURIDINE","CARMUSTINE",3363,2578,-0.922435286,-2.408554189,1.349512781,-0.216319056,-3.4655
"117","5-FLUORO-2'-DEOXYURIDINE","CHEMBL17639",3363,1546,-8.650908673,-5.427709487,-1.427083316,0.510988282,-0.591
"118","5-FLUORO-2'-DEOXYURIDINE","CHEMBL277800",3363,354624,-2.288793939,-0.206472501,-8.535419462,-2.876880041,-4.2125
"120","5-FLUORO-2'-DEOXYURIDINE","CO-V",3363,40926,1.988970058,0.705400301,4.101677018,-0.916629978,-4.788
"121","5-FLUORO-2'-DEOXYURIDINE","CYCLOPHOSPHAMIDE",3363,2907,-7.179721104,-7.341910896,-80.36552669,-6.060217322,0.1075
"122","5-FLUORO-2'-DEOXYURIDINE","CYTARABINE HYDROCHLORIDE",3363,6252,-7.574413329,-0.375632212,0.039297657,2.820033994,2.8605
"123","5-FLUORO-2'-DEOXYURIDINE","DASATINIB",3363,3062316,-3.967849638,2.931820895,-5.792488221,1.752033757,2.764
"124","5-FLUORO-2'-DEOXYURIDINE","DOCETAXEL",3363,148124,-3.59450253,2.690431661,-16.55407531,-3.695744021,3.7815
"125","5-FLUORO-2'-DEOXYURIDINE","ELOXATIN (TN) (SANOFI SYNTHELAB)",3363,24197464,-4.975896669,-1.942192828,-17.2670979,1.04767,0.319
"126","5-FLUORO-2'-DEOXYURIDINE","EMCYT (PHARMACIA)",3363,54611422,-0.045854606,-0.437432371,0.239137135,-0.433239578,15.054
"127","5-FLUORO-2'-DEOXYURIDINE","ERLOTINIB HYDROCHLORIDE",3363,176871,-4.195224077,1.642047499,2.648043082,2.764591742,13
"128","5-FLUORO-2'-DEOXYURIDINE","FLUDARABINE BASE",3363,3367,-9.857685097,-3.937173133,-10.29074356,-0.916879944,-2.6735
"129","5-FLUORO-2'-DEOXYURIDINE","FULVESTRANT",3363,104741,1.782463911,4.815117881,-4.994126344,-0.822720791,8.6465
"130","5-FLUORO-2'-DEOXYURIDINE","GEMZAR (LILLY)",3363,356653,-2.331078012,1.050848633,-21.42143143,2.526297557,4.907
"131","5-FLUORO-2'-DEOXYURIDINE","HYDROXYUREA",3363,3657,-3.717351542,4.992868206,-10.71308301,1.995336611,3.6435
"132","5-FLUORO-2'-DEOXYURIDINE","IFOSFAMIDE",3363,3690,-6.627649125,-6.744358639,-86.73657035,-3.980218119,-0.9885
"133","5-FLUORO-2'-DEOXYURIDINE","IMATINIB",3363,5291,-8.872165236,-5.166301719,-20.76664796,-6.790188465,-7.3165
"134","5-FLUORO-2'-DEOXYURIDINE","IMIQUIMOD",3363,57469,2.415568987,2.538404628,2.616776759,0.242351022,2.176
"135","5-FLUORO-2'-DEOXYURIDINE","IXABEPILONE",3363,6445540,1.669365089,0.254496355,-7.635452624,1.653332778,-13.096
"136","5-FLUORO-2'-DEOXYURIDINE","LAPATINIB",3363,208908,-10.74048346,-2.6657129,-6.921834348,-1.129966667,-9.009
"137","5-FLUORO-2'-DEOXYURIDINE","MECHLORETHAMINE HYDROCHLORIDE",3363,5935,-8.121598151,1.144915795,1.788066531,3.347565492,3.9165
"138","5-FLUORO-2'-DEOXYURIDINE","MERCAPTOPURINE",3363,667490,-3.425818205,-0.058333754,-2.927843479,-0.214568389,-3.377
"139","5-FLUORO-2'-DEOXYURIDINE","METHOXSALEN",3363,4114,-5.264068536,-0.244548178,-17.29301647,-0.827967473,-1.2345
"140","5-FLUORO-2'-DEOXYURIDINE","MITOMYCINE",3363,5746,-8.138694681,-1.342422374,0.292242425,2.675588667,-4.323
"141","5-FLUORO-2'-DEOXYURIDINE","MITOTANE",3363,4211,-0.901650548,5.001565294,-7.175025856,1.599499922,13.3195
"142","5-FLUORO-2'-DEOXYURIDINE","NILOTINIB",3363,644241,-0.453538464,0.505476381,-5.261989386,0.790922646,0.349
"143","5-FLUORO-2'-DEOXYURIDINE","NSC 85998",3363,23615975,-4.986084914,0.643089305,-17.30115525,-0.115773674,-0.7235
"144","5-FLUORO-2'-DEOXYURIDINE","NSC-127716",3363,16886,-5.313411241,4.565286126,-0.924063992,5.670757689,-0.473
"145","5-FLUORO-2'-DEOXYURIDINE","NSC256439",3363,3685,-4.434758126,-2.321882513,-3.760128448,0.905759747,8.033
"146","5-FLUORO-2'-DEOXYURIDINE","NSC733504",3363,54608520,-7.778206109,-1.002653762,-2.58608404,-0.0702134,-0.77
"147","5-FLUORO-2'-DEOXYURIDINE","PACLITAXEL",3363,36314,-5.404555184,1.786270313,-10.63233504,-1.488276347,-2.604
"148","5-FLUORO-2'-DEOXYURIDINE","PIPOBROMAN",3363,4842,-8.656218284,-2.023379609,-18.51520436,0.879847667,-0.643
"149","5-FLUORO-2'-DEOXYURIDINE","PLICAMYCIN",3363,163659,-6.304776066,-3.363445219,-9.640657513,-0.329906228,-2.5195
"150","5-FLUORO-2'-DEOXYURIDINE","PRALATREXATE",3363,148121,0.415451012,-2.477641864,-9.641645608,-1.193328956,-16.985
"151","5-FLUORO-2'-DEOXYURIDINE","PROCARBAZINE HYDROCHLORIDE",3363,9703,-6.252464248,-5.320556895,-73.9872448,-7.994661667,9.707
"152","5-FLUORO-2'-DEOXYURIDINE","QUINACRINE HYDROCHLORIDE",3363,5351141,-7.734862132,0.42582402,-25.12490719,2.653180056,7.223
"153","5-FLUORO-2'-DEOXYURIDINE","ROMIDEPSIN",3363,5352062,-6.846310432,4.059513149,-23.19252626,4.350033994,13.8615
"154","5-FLUORO-2'-DEOXYURIDINE","SN-38",3363,104842,-8.100265811,-0.515749887,-2.421307851,-0.182434508,0.8795
"155","5-FLUORO-2'-DEOXYURIDINE","SORAFENIB",3363,216239,0.001827486,6.331971375,-14.94832198,1.389722103,5.3335
"156","5-FLUORO-2'-DEOXYURIDINE","SUNITINIB",3363,5329102,-5.113078097,-3.004879869,-9.413880214,-2.370188465,-4.0195
"157","5-FLUORO-2'-DEOXYURIDINE","TAMOXIFEN CITRATE",3363,2733525,2.899261483,4.460675708,-8.627456728,4.148676603,4.486
"158","5-FLUORO-2'-DEOXYURIDINE","TEMOZOLOMIDE",3363,5394,-5.261091785,2.504162962,-18.31819855,1.073143789,2.0915
"159","5-FLUORO-2'-DEOXYURIDINE","THALIDOMIDE",3363,5426,-7.80530272,-3.260838164,-3.067065694,-0.172464162,10.499
"160","5-FLUORO-2'-DEOXYURIDINE","TOPOTECAN HYDROCHLORIDE",3363,60699,-5.828992143,-1.572850195,-3.448073752,0.697541333,5.6435
"161","5-FLUORO-2'-DEOXYURIDINE","TRETINOIN",3363,444795,-4.64824026,-4.537006485,-17.09116479,-3.086854946,-4.1515
"162","5-FLUORO-2'-DEOXYURIDINE","TRIETHYLENEMELAMINE",3363,5799,-3.939970048,-1.059653354,-2.0945292,1.934075335,-6.485
"163","5-FLUORO-2'-DEOXYURIDINE","VINBLASTINE SULFATE",3363,5388983,-1.7723688,-1.258459129,-5.58911026,-2.203773022,6.966
"164","5-FLUORO-2'-DEOXYURIDINE","VINCRISTINE SULFATE",3363,249332,-9.386616577,-3.411527421,-6.61471856,-1.399102667,-4.0885
"165","5-FLUORO-2'-DEOXYURIDINE","ZOLEDRONIC ACID",3363,68740,-7.926775606,-3.480789717,-14.94443816,-2.425684243,3.002
"166","5-FLUORO-2'-DEOXYURIDINE","ZOLINZA",3363,5311,-1.817550185,2.432420482,-2.991472265,3.36534327,1.0475
